"id","class","group","name","activeIngredient","formatted_activeIngredient","strength","formatted_strength","ingredient_strength","formatted_ingredient_strength","form","formatted_form","package","formatted_package","unit","formatted_unit","standard","age","registerCode","registerCompany","registerCountry","registerAddress","manufactureCompany","manufactureCountry","manufactureAddress","createdAt","updatedAt","formatted_manufactureCountry","using"
"20f74f4f-9054-4745-801c-227c7677d0c5","Thuốc tác dụng trên dạ dày, ruột",Tân dược,Ranilex,"Ranitidin HCl (tương đương 8,227 mg ranitidin ) 31,5 mg; Magnesi oxyd 50 mg; Magnesi Aluminosilicat (tương đương nhôm III oxyd 38,31 mg; magnesi oxyd 30,13 mg) 125 mg; Magnesi Alumin Hydrat (tương đương nhôm III oxyd 30 mg, magnesi oxyd 30 mg) 100 mg",Magnesi Alumin Hydrat + Magnesi Aluminosilicat + Magnesi oxyd + Ranitidin,,"100 mg + 125 mg + 50mg + 31.5mg","Ranitidin HCl (tương đương 8,227 mg ranitidin ) 31,5 mg; Magnesi oxyd 50 mg; Magnesi Aluminosilicat (tương đương nhôm III oxyd 38,31 mg; magnesi oxyd 30,13 mg) 125 mg; Magnesi Alumin Hydrat (tương đương nhôm III oxyd 30 mg, magnesi oxyd 30 mg) 100 mg",Magnesi Alumin Hydrat 100 mg + Magnesi Aluminosilicat 125 mg + Magnesi oxyd 50mg + Ranitidin 31.5mg,Viên nén bao phim,Viên,Hộp 5 vỉ xé x 10 viên,,,Viên,TCCS,"36 tháng",VD-18469-13,Công ty cổ phần Korea United Pharm. Int' l,Việt Nam,"Số 2A, Đại lộ Tự Do, KCN Việt Nam- Singapore, huyện Thuận An, tỉnh Bình Dương",Công ty cổ phần Korea United Pharm. Int' l,Việt Nam,"Số 2A, Đại lộ Tự Do, KCN Việt Nam- Singapore, huyện Thuận An, tỉnh Bình Dương",2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Việt Nam,Khác
e802993a-98af-409f-882e-bdc08832f7d0,"Dạ dày, ruột",,Beargel,Aceglutamide Aluminium; Simethicone; Magnesium Hydroxyd; Aluminium Hydroxyd,Magnesium hydroxide + Nhôm aceglutamide + Nhôm hydroxide + Simethicon,.,"",Aceglutamide Aluminium; Simethicone; Magnesium Hydroxyd; Aluminium Hydroxyd - .,Magnesium hydroxide  + Nhôm aceglutamide  + Nhôm hydroxide  + Simethicon ,Hỗn dịch uống,Dung dịch/hỗn dịch/nhũ dịch uống,Hộp 20 gói x 15ml,,,Gói,NSX,"36 tháng",VN-1300-06,"Daewoong Pharmaceutical Co., Ltd.",Korea,"223-23 Sangdaewon-Dong, Chungwon-Ku, Sungnam-City, Kyunggi-Do","Daewoong Pharmaceutical Co., Ltd.",Korea,"906-10, Sangsin-ri, Hyang nam-myun, Hwasung city, Kyunggi-Do.",2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Hàn Quốc,Khác
"55ad41ba-22b2-4285-aa02-4a6fb5030408",Nguyên liệu làm thuốc,Tân dược,Nhôm hydroxyd 13 %,"Mối 100 kg chứa nhôm hydroxyd 13,0% từ: Nhôm sulfat 50 kg; Natri carbonat 27 kg; Nước tinh khiết vừa đủ",Nhôm hydroxide,"50 kg, 27 kg, vừa đủ","","Mối 100 kg chứa nhôm hydroxyd 13,0% từ: Nhôm sulfat 50 kg; Natri carbonat 27 kg; Nước tinh khiết vừa đủ - 50 kg, 27 kg, vừa đủ",Nhôm hydroxide ,Nguyên liệu làm thuốc dạng gel,,Thùng 100 kg,,,lon - bình - thùng,USP 41,"24 tháng",VD-33936-19,Công ty TNHH Novaglory,Việt Nam,"59 B Đường Nhuận Đức, ấp Đức Hiệp, Xã Nhuận Đức, Huyện Củ Chi, TP. Hồ Chín Minh",Công ty TNHH Novaglory,Việt Nam,"59 B Đường Nhuận Đức, ấp Đức Hiệp, Xã Nhuận Đức, Huyện Củ Chi, TP. Hồ Chín Minh",2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Việt Nam,Khác
"6135634b-516f-42a5-b0bc-e2769fc1ca35","Dạ dày, ruột",,Daewoong Newlanta,Gel Nhôm hydroxyd; Magne hydroxyd,Magnesium hydroxide + Nhôm hydroxide,.,"",Gel Nhôm hydroxyd; Magne hydroxyd - .,Magnesium hydroxide  + Nhôm hydroxide ,Hỗn dịch uống,Dung dịch/hỗn dịch/nhũ dịch uống,Hộp 20 gói x 10ml,,,Gói,NSX,"36 tháng",VN-1302-06,"Daewoong Pharmaceutical Co., Ltd.",Korea,"223-23 Sangdaewon-Dong, Chungwon-Ku, Sungnam-City, Kyunggi-Do","Daewoong Pharmaceutical Co., Ltd.",Korea,"906-10, Sangsin-ri, Hyang nam-myun, Hwasung city, Kyunggi-Do.",2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Hàn Quốc,Khác
ae325f67-3a62-49b1-9b39-78f5fa0fb64e,Loại khác,,Omagal Suspension,"Dried Aluminium Hydroxide Gel, Magnesium hydroxide, Oxethazaine",Magnesi hydroxyd + Nhôm hydroxide + Oxethazaine,"Dried Aluminium Hydroxide Gel 582mg, Magnesium hyd","582mg","Dried Aluminium Hydroxide Gel, Magnesium hydroxide, Oxethazaine - Dried Aluminium Hydroxide Gel 582mg, Magnesium hyd",Magnesi hydroxyd 582mg + Nhôm hydroxide  + Oxethazaine ,Hỗn dịch,Dung dịch/hỗn dịch/nhũ dịch uống,Hôp 20 gói 10ml,,,Gói,NSX,"36 tháng",VN-14326-11,Pharmix Corporation,Korea,"1304, Garak ID Tower, 99-7, Garak-dong, Songpa-gu, Seoul","Huons. Co., Ltd.",Korea,"907-6, Sangshin-ri, Hyangnam-myun, Hwaseong-kun, Kyunggi-do",2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Hàn Quốc,Khác
db58b372-a4bc-424a-9a5d-891c36d1722c,"Dạ dày, ruột",,Stomalen,Gel Nhôm Hydroxyd; Magne hydroxyd,Magnesium hydroxide + Nhôm hydroxide,.,"",Gel Nhôm Hydroxyd; Magne hydroxyd - .,Magnesium hydroxide  + Nhôm hydroxide ,Hỗn dịch uống,Dung dịch/hỗn dịch/nhũ dịch uống,Hộp 20 gói x 10ml,,,Gói,NSX,"36 tháng",VN-2961-07,"Daewoong Pharmaceutical Co., Ltd.",Korea,"223-23 Sangdaewon-Dong, Chungwon-Ku, Sungnam-City, Kyunggi-Do","Daewoong Pharmaceutical Co., Ltd.",Korea,"906-10, Sangsin-ri, Hyang nam-myun, Hwasung city, Kyunggi-Do.",2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Hàn Quốc,Khác
cd5ac573-9052-4de9-8858-992c2d11e6af,"Dạ dày, ruột",,Digel,Gel nhôm hydroxyd; magne clorid,Magnesi clorid + Nhôm hydroxide,,"",Gel nhôm hydroxyd; magne clorid,Magnesi clorid  + Nhôm hydroxide ,Viên nén,Viên,Hộp 20 vỉ x 10 viên,,,Viên,Nhà sản xuất,"24 tháng",VN-7553-03,Elder Pharmaceuticals Limited.,India,"11B Dhanras Mahal, Apollo Bandar, Mumbai 400 001",Aristopharma Ltd.,Bangladesh,"Plot No. 21, Road No. 11Shampur - Kadamtali Industrial Area Dhaka - 1204",2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Bangladesh,Khác
b36e72ec-ffda-4104-8864-1e27b1cee25e,"Dạ dày, ruột",,Barudon,Gel Nhôm Hydroxyd; Magne hydroxyd,Magnesium hydroxide + Nhôm hydroxide,,"",Gel Nhôm Hydroxyd; Magne hydroxyd,Magnesium hydroxide  + Nhôm hydroxide ,Hỗn dịch uống,Dung dịch/hỗn dịch/nhũ dịch uống,Hộp 20 gói x 10 ml,,,Gói,Nhà sản xuất,"36 tháng",VN-7619-03,Brithol Michcoma International Ltd.,The Netherlands,"Wilhelminaplein 4, P.O. Box 505, 6040 AM Roermond","Tai Guk Pharm. Ind. Co., Ltd.",Korea,"907-4, Sangsin-Ri, Hyangnam-Myun, Hwasung-Si, Kyunggi-Do",2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Hàn Quốc,Khác
"98741a91-5f6d-4832-96aa-8e535c31f2d9","Thuốc tác dụng trên dạ dày, ruột",Tân dược,Malusi,Nhôm hydroxyd,Nhôm hydroxide, ,"",Nhôm hydroxyd -  ,Nhôm hydroxide , ,,Túi 6 g thuốc bột,,,Túi,TC,"24 tháng",VNA-1042-97,Công ty dược phẩm An Giang,Việt Nam,"27 Nguyễn Thái Học - Long Xuyên - An Giang",Công ty dược phẩm An Giang,Việt Nam,"27 Nguyễn Thái Học - Long Xuyên - An Giang",2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Việt Nam,Khác
"58b13276-6c2e-416e-b960-6a132e8496d5","Thuốc tác dụng trên dạ dày, ruột",Tân dược,Viên Alusi,"Nhôm hydroxyd, Magietrisilicat",Magnesi trisilicat + Nhôm hydroxide, ,"","Nhôm hydroxyd, Magietrisilicat -  ",Magnesi trisilicat  + Nhôm hydroxide ,Viên nén,Viên,Hộp 1tuýp x 10viên nén,,,Viên,TC,"24 tháng",VNA-4661-01,Xí nghiệp Hoá dược,Việt Nam,"273 - Tây Sơn - Hà Nội",Xí nghiệp Hoá dược,Việt Nam,"273 - Tây Sơn - Hà Nội",2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Việt Nam,Khác
"1260aadf-9d9b-4763-9bc8-bda2ddee64b6","Thuốc tác dụng trên dạ dày, ruột",Đông dược,Sagastrol,"Bột mai mực, dịch trích cam thảo, bột thạch xương bồ, nhôm hydroxd gel",Bột mai mực + Bột thạch xương bồ + Dịch trích cam thảo + Nhôm hydroxide, ,"","Bột mai mực, dịch trích cam thảo, bột thạch xương bồ, nhôm hydroxd gel -  ",Bột mai mực  + Bột thạch xương bồ  + Dịch trích cam thảo  + Nhôm hydroxide ,Viên nén,Viên,Hộp 5 vỉ X 8 viên nén,,,Viên,TC,"24 tháng",VNB-0253-99,Công ty trách nhiệm hữu hạn dược phẩm Sài Gòn,Việt Nam,DC,Công ty trách nhiệm hữu hạn dược phẩm Sài Gòn,Việt Nam,DC,2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Việt Nam,Khác
"05f9d7c0-5380-4a08-9d9f-e450ac0716bc",Các loại khác,Đông dược,Sagastrol,"Bột mai mực, bột cam thảo, bột thạch xương bồ, nhôm hydroxyd gel",Bột cam thảo + Bột mai mực + Bột thạch xương bồ + Nhôm hydroxide, ,"","Bột mai mực, bột cam thảo, bột thạch xương bồ, nhôm hydroxyd gel -  ",Bột cam thảo  + Bột mai mực  + Bột thạch xương bồ  + Nhôm hydroxide ,Viên nén nhai,Viên,Hộp 5 vỉ x 8 viên nén nhai,,,Viên,TCCS,"24 tháng",VNB-2876-05,Công ty TNHH dược phẩm Sài Gòn,Việt Nam,"3, Tăng Bạt Hổ, Q,5, TP. Hồ Chí Minh (SX:94/1049B Dương Quảng Hàm, P.17, Q. Gò Vấp)",Công ty TNHH dược phẩm Sài Gòn,Việt Nam,"3, Tăng Bạt Hổ, Q,5, TP. Hồ Chí Minh (SX:94/1049B Dương Quảng Hàm, P.17, Q. Gò Vấp)",2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Việt Nam,Khác
e5010261-8288-478a-b243-b3141541eb1e,Các loại khác,Tân dược,Nhôm hydroxyd,Nhôm hydroxyd,Nhôm hydroxide, ,"",Nhôm hydroxyd -  ,Nhôm hydroxide , ,,Túi 50; 100 g; 12; 25 kg nguyên liệu,,,Túi,DĐVN,"36 tháng",AX8-036-95,Xí nghiệp Hoá dược,Việt Nam,"273 - Tây Sơn - Hà Nội",Xí nghiệp Hoá dược,Việt Nam,"273 - Tây Sơn - Hà Nội",2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Việt Nam,Khác
"52c6c04b-1913-43a3-9651-693bef3bc70c","Thuốc tác dụng trên dạ dày, ruột",Tân dược,Bột Alusi,"Nhôm hydroxyd, Magietrisilicat",Nhôm hydroxide, ,"","Nhôm hydroxyd, Magietrisilicat -  ",Nhôm hydroxide ,Thuốc bột,Bột/cốm/hạt pha uống,Gói 5 g thuốc bột,,,Gói,TC,"36 tháng",AX8-023-95,Xí nghiệp Hoá dược,Việt Nam,"273 - Tây Sơn - Hà Nội",Xí nghiệp Hoá dược,Việt Nam,"273 - Tây Sơn - Hà Nội",2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Việt Nam,Khác
"193c1c61-aa99-4cdb-a7de-47e13a968a76",Các loại khác,Tân dược,Gastrogel,"Trích tinh Cam thảo, Nhôm hydroxyd gel khô, Bột ô tặc cốt, Bột thuỷ xương bồ",Bột thuỷ xương bồ + Bột ô tặc cốt + Nhôm hydroxide + Trích tinh Cam thảo, ,"","Trích tinh Cam thảo, Nhôm hydroxyd gel khô, Bột ô tặc cốt, Bột thuỷ xương bồ -  ",Bột thuỷ xương bồ  + Bột ô tặc cốt  + Nhôm hydroxide  + Trích tinh Cam thảo ,Viên nhai,Viên,Hộp 10 vỉ x 10 viên nhai. Hộp 1 lọ x 80 viên nhai,,,Viên,TCCS,"30 tháng",VD-12810-10,Công ty cổ phần dược phẩm dược liệu Pharmedic,Việt Nam,"367 Nguyễn Trãi - Q.1 - TP. Hồ Chí Minh (SX tại: 1/67 Nguyễn Văn Quá, Quận 12)",Công ty cổ phần dược phẩm dược liệu Pharmedic,Việt Nam,"367 Nguyễn Trãi - Q.1 - TP. Hồ Chí Minh (SX tại: 1/67 Nguyễn Văn Quá, Quận 12)",2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Việt Nam,Khác
a2125e91-273f-49cd-942b-6af0a88c129e,"Dạ dày, ruột",,Winis,Magnesium Aluminium hydroxid; Magnesium Aluminium silicat; Magnesium oxyd; Ranitidin,Alum + Magnesium oxide + Nhôm hydroxide + Ranitidine, ,"",Magnesium Aluminium hydroxid; Magnesium Aluminium silicat; Magnesium oxyd; Ranitidin -  ,Alum  + Magnesium oxide  + Nhôm hydroxide  + Ranitidine ,Viên nén,Viên,"Hộp 10vỉ x 6viên, hộp 15vỉ x 6viên",,,Viên,NSX,"36 tháng",VN-7232-08,Kolon I Networks Corporation,Korea,"161-17, Samsung-dong, Kangnam-gu, Seoul, Korea","Samjin Pharm Co., Ltd.",Korea,"904-2, Sangsin-ri, Hyangnam-myun, HwaSung-Si, Kyungki-do",2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Hàn Quốc,Khác
"22488fc8-7b90-4337-9fe4-e10c7e6f9abf",,,Gastro-meyer,"Attapulgite 2,5g; Aluminium hydroxyde 0,25g",Attapulgite + Nhôm hydroxide,--,"2500mg + 250mg","Attapulgite 2,5g; Aluminium hydroxyde 0,25g - --",Attapulgite 2500mg + Nhôm hydroxide 250mg,Thuốc bột uống,Bột/cốm/hạt pha uống,Hộp 30 gói x 3g thuốc bột uống,,,Gói,TCCS,"36 tháng",VD-16706-12,Công ty liên doanh Meyer - BPC,Việt Nam,"6A3-quốc lộ 60, phường Phú Khương - TX. Bến Tre, tỉnh Bến Tre",Công ty liên doanh Meyer - BPC,Việt Nam,"6A3-quốc lộ 60, phường Phú Khương - TX. Bến Tre, tỉnh Bến Tre",2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Việt Nam,Khác
fb2763ce-a376-4e3e-8e57-886683d81794,Các loại khác,Tân dược,Gastrolium,Mỗi gói 3g chứa: Attapulgite mormoiron hoạt hóa 2500mg; Gel khô nhôm hydroxyd và magnesi carbonat 500mg,Attapulgite + Nhôm hydroxide,"2500mg, 500mg","500mg + 2500mg","Mỗi gói 3g chứa: Attapulgite mormoiron hoạt hóa 2500mg; Gel khô nhôm hydroxyd và magnesi carbonat 500mg - 2500mg, 500mg",Attapulgite 500mg + Nhôm hydroxide 2500mg,Thuốc bột pha hỗn dịch uống,Bột/cốm/hạt pha uống,Hộp 30 gói x 3g,,,Gói,TCCS,"36 tháng",VD-29831-18,Công ty cổ phần dược phẩm Sao Kim,Việt Nam,"KCN Quang Minh, huyện Mê Linh, Hà Nội",Công ty cổ phần dược phẩm Sao Kim,Việt Nam,"KCN Quang Minh, huyện Mê Linh, Hà Nội",2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Việt Nam,Uống
"3846c180-5e97-431a-a424-3895380d9bb0","Dạ dày, ruột",,Gastropulgite,"Attapulgite 2,5g; Aluminum hydroxide and magnesium carbonate 0,5g;",Attapulgite + Nhôm hydroxide,,"2500mg + 500mg","Attapulgite 2,5g; Aluminum hydroxide and magnesium carbonate 0,5g;",Attapulgite 2500mg + Nhôm hydroxide 500mg,Bột pha hỗn dịch uống,Bột/cốm/hạt pha uống,Hộp 30 gói,,,Gói,NSX,"36 tháng",VN-17985-14,Ipsen Pharma,France,"65, Quai Georges Gorse 92100 Boulogne Billancourt Cedex",Beaufour Ipsen Industrie,France,"Rue Ethe Virton, 28100 Dreux",2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Pháp,Khác
"879a1b76-a447-47e8-8edb-35e59f60b960","Thuốc tác dụng trên dạ dày, ruột",Tân dược,Massopulgit,"Attapulgit hoạt hóa 2,5g, Gel Aluminium hydroxyde và Magnesium carbonate sấy khô 0,5g",Attapulgite + Nhôm hydroxide, ,"2500mg + 500mg","Attapulgit hoạt hóa 2,5g, Gel Aluminium hydroxyde và Magnesium carbonate sấy khô 0,5g -  ",Attapulgite 2500mg + Nhôm hydroxide 500mg,Bột pha hỗn dịch uống,Bột/cốm/hạt pha uống,Hộp 30 gói x 3g bột pha hỗn dịch uống,,,Gói,TCCS,"36 tháng",VD-10928-10,Công ty Dược phẩm trung ương I,Việt Nam,"356A đường GiảI phóng, P. Phương Liệt, Quận Thanh Xuân, Hà Nội",Công ty cổ phần dược Danapha,Việt Nam,"253 Dũng Sĩ Thanh Khê, tp. Đà Nẵng",2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Việt Nam,Khác
de136fed-5247-4f71-a8b6-319396d0b196,"Thuốc tác dụng trên dạ dày, ruột",Tân dược,Gastrolium,"Attapulgite Mormoiron hoạt hoá 2,5g, gel khô nhôm hydroxyd và magnesi carbonate 0,5g",Attapulgite + Nhôm hydroxide, ,"2500mg + 500mg","Attapulgite Mormoiron hoạt hoá 2,5g, gel khô nhôm hydroxyd và magnesi carbonate 0,5g -  ",Attapulgite 2500mg + Nhôm hydroxide 500mg,Bột pha hỗn dịch uống,Bột/cốm/hạt pha uống,Hộp 30 gói bột pha hỗn dịch uống,,,Gói,TCCS,"36 tháng",VD-12928-10,Công ty cổ phần dược phẩm Sao Kim,Việt Nam,"Lô 9, KCN Quang Minh, huyện Mê Linh, Hà Nội",Công ty cổ phần dược phẩm Sao Kim,Việt Nam,"Lô 9, KCN Quang Minh, huyện Mê Linh, Hà Nội",2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Việt Nam,Khác
"821a719d-081c-4cc0-9e7f-bc42947ae711",Các loại khác,Tân dược,Europulgite,"Attapulgit 2500mg, nhôm hydroxyd khô 250mg, magnesi carbonat 250mg",Attapulgite + Magnesi carbonate + Nhôm hydroxide, ,"2500mg + 250mg + 250mg","Attapulgit 2500mg, nhôm hydroxyd khô 250mg, magnesi carbonat 250mg -  ",Attapulgite 2500mg + Magnesi carbonate 250mg + Nhôm hydroxide 250mg,Bột pha hỗn dịch uống,Bột/cốm/hạt pha uống,Hộp 30 gói x 3gam thuốc bột pha hỗn dịch uống,,,Gói,TCCS,"24 tháng",VD-14848-11,Công ty dược trung ương 3,Việt Nam,"115 - Ngô Gia Tự - Đà Nẵng",Công ty dược trung ương 3,Việt Nam,"115 - Ngô Gia Tự - Đà Nẵng",2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Việt Nam,Khác
"1ee5c5d4-0cb7-4663-9db2-8a83e28cbff3","Thuốc tác dụng trên dạ dày, ruột",Tân dược,Mezapulgit,"Attapulgit hoạt tính 2,5g; Magnesi carbonat 0,3g; Nhôm hydroxyd 0,2g",Attapulgite + Magnesi carbonate + Nhôm hydroxide,,"2500mg + 300mg + 200mg","Attapulgit hoạt tính 2,5g; Magnesi carbonat 0,3g; Nhôm hydroxyd 0,2g",Attapulgite 2500mg + Magnesi carbonate 300mg + Nhôm hydroxide 200mg,Thuốc bột pha hỗn dịch uống,Bột/cốm/hạt pha uống,"Hộp 30 gói x 3,3g",,,Gói,TCCS,"36 tháng",VD-19362-13,Công ty cổ phần dược phẩm Hà Tây,Việt Nam,"10A Quang Trung - Hà Đông - Hà Nội",Công ty cổ phần dược phẩm Hà Tây,Việt Nam,La Khê - Văn Khê - Hà Đông - Hà Nội,2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Việt Nam,Khác
c352cacd-fd60-4a99-a8cc-045800bbdb27,"Thuốc tác dụng trên dạ dày, ruột",Tân dược,Vitapulgite,"Attapulgit hoạt tính 2,5g; Magnesi carbonat 0,25g; Nhôm hydroxyd 0,25g",Attapulgite + Magnesi carbonate + Nhôm hydroxide,,"2500mg + 250mg + 250mg","Attapulgit hoạt tính 2,5g; Magnesi carbonat 0,25g; Nhôm hydroxyd 0,25g",Attapulgite 2500mg + Magnesi carbonate 250mg + Nhôm hydroxide 250mg,Thuốc bột pha hỗn dịch uống,Bột/cốm/hạt pha uống,"Hộp 30 gói x 3,3g",,,Gói,TCCS,"36 tháng",VD-19884-13,Công ty cổ phần dược phẩm Hà Tây,Việt Nam,"10A Quang Trung - Hà Đông - Hà Nội",Công ty cổ phần dược phẩm Hà Tây,Việt Nam,La Khê - Văn Khê - Hà Đông - Hà Nội,2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Việt Nam,Khác
"8da52da2-6d73-4662-937f-366fe30c503b","Thuốc tác dụng trên dạ dày, ruột",Tân dược,Asigastrogit,"Mỗi gói chứa: Attapulgit hoạt hóa  2,5g; Nhôm hydroxyd khô  250 mg; Magnesi carbonat  250 mg",Attapulgite + Magnesi carbonate + Nhôm hydroxide,,"2500mg + 250mg + 250mg","Mỗi gói chứa: Attapulgit hoạt hóa  2,5g; Nhôm hydroxyd khô  250 mg; Magnesi carbonat  250 mg",Attapulgite 2500mg + Magnesi carbonate 250mg + Nhôm hydroxide 250mg,Thuốc bột pha hỗn dịch uống,Bột/cốm/hạt pha uống,"Hộp 30 gói x 3,2g",,,Gói,TCCS,"36 tháng",VD-23151-15,Công ty cổ phần dược-vật tư y tế Thanh Hoá,Việt Nam,"232 Trần Phú, Thanh Hoá",Công ty cổ phần dược-vật tư y tế Thanh Hoá,Việt Nam,Số 4 Đường Quang Trung - TP. Thanh Hoá,2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Việt Nam,Khác
"4b380980-c687-4537-895a-351de2e8bc86","Thuốc tác dụng trên dạ dày, ruột",Tân dược,Asigastrogit,"Attapulgit hoạt hoá 2,5g, nhôm hydroxyd khô 250mg, magnesi carbonat 250mg",Attapulgite + Magnesi carbonate + Nhôm hydroxide, ,"2500mg + 250mg + 250mg","Attapulgit hoạt hoá 2,5g, nhôm hydroxyd khô 250mg, magnesi carbonat 250mg -  ",Attapulgite 2500mg + Magnesi carbonate 250mg + Nhôm hydroxide 250mg,Bột pha hỗn dịch uống,Bột/cốm/hạt pha uống,Hộp 30 gói thuốc bột pha hỗn dịch,,,Gói,TCCS,"36 tháng",VD-7317-09,Chưa xác định,Việt Nam,,Công ty cổ phần dược-vật tư y tế Thanh Hoá,Việt Nam,VP: 232 Trần Phú - TP. Thanh Hoá     SX: số 4 Đường Quang Trung - TP. Thanh Hoá,2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Việt Nam,Khác
cfa12b64-3a35-4a46-9d08-27df067ccebc,,,Alumina,"Mỗi viên chứa: Nhôm hydroxyd 200mg; Magnesi carbonat 100mg; Calci carbonat 50mg; Atropin sulfat 0,2mg",Atropin sulfat + Calci carbonat + Magnesi carbonate + Nhôm hydroxide,--,"0.2mg + 50mg + 100mg + 200mg","Mỗi viên chứa: Nhôm hydroxyd 200mg; Magnesi carbonat 100mg; Calci carbonat 50mg; Atropin sulfat 0,2mg - --",Atropin sulfat 0.2mg + Calci carbonat 50mg + Magnesi carbonate 100mg + Nhôm hydroxide 200mg,Viên nén,Viên,Hộp 15 chai x 60 viên nén,,,Viên,TCCS,"42 tháng",VD-16817-12,Công ty cổ phần dược phẩm 2/9.,Việt Nam,"299/22 Lý Thường Kiệt, P.15, Q.11, TP. Hồ Chí Minh (SX tại: 930 C4, Đường C, KCN Cát Lái, Cụm 2, P. Thạnh Mỹ Lợi, Q.2, TP. Hồ Chí Minh)",Công ty cổ phần dược phẩm 2/9.,Việt Nam,"299/22 Lý Thường Kiệt, P.15, Q.11, TP. Hồ Chí Minh (SX tại: 930 C4, Đường C, KCN Cát Lái, Cụm 2, P. Thạnh Mỹ Lợi, Q.2, TP. Hồ Chí Minh)",2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Việt Nam,Khác
a1215288-b95e-4183-a11a-1990ade61f5c,"Thuốc tác dụng trên dạ dày, ruột",Tân dược,Alumina,"Mỗi viên chứa: Nhôm hydroxyd 200mg; Magnesi carbonat 100mg; Calci carbonat 50mg; Atropin sulfat 0,2mg",Atropin sulfat + Calci carbonat + Magnesi carbonate + Nhôm hydroxide, ,"0.2mg + 50mg + 100mg + 200mg","Mỗi viên chứa: Nhôm hydroxyd 200mg; Magnesi carbonat 100mg; Calci carbonat 50mg; Atropin sulfat 0,2mg -  ",Atropin sulfat 0.2mg + Calci carbonat 50mg + Magnesi carbonate 100mg + Nhôm hydroxide 200mg,Viên nén,Viên,Hộp 15 chai x 60 viên nén,,,Viên,TCCS,"42 tháng",,Công ty cổ phần dược phẩm 2/9.,Việt Nam,"930C4, Đường C, KCN Cát Lái, Cụm2, P. Thạnh Mỹ Lợi, Q2, Tp. Hồ Chí Minh",Công ty cổ phần dược phẩm 2/9.,Việt Nam,"930C4, Đường C, KCN Cát Lái, Cụm2, P. Thạnh Mỹ Lợi, Q2, Tp. Hồ Chí Minh",2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Việt Nam,Khác
"40f7858a-da64-4907-b273-eb7befade326","Thuốc tác dụng trên dạ dày, ruột",Tân dược,Alumina II,"Nhôm hydroxyd, Calci carbonat, Magnesi carbonat, Atropin sulfat",Atropin sulfat + Calci carbonat + Magnesi carbonate + Nhôm hydroxide, ,"","Nhôm hydroxyd, Calci carbonat, Magnesi carbonat, Atropin sulfat -  ",Atropin sulfat  + Calci carbonat  + Magnesi carbonate  + Nhôm hydroxide ,Viên nén,Viên,Hộp 5 vỉ X 8 viên nén,,,Viên,TC,"24 tháng",VNA-3590-00,Xí nghiệp dược phẩm 2/9,Việt Nam,DC,Xí nghiệp dược phẩm 2/9,Việt Nam,DC,2021-12-31 14:58:21.178 +0700,2021-12-31 14:58:21.178 +0700,Việt Nam,Khác
