"id","name","createdAt","updatedAt","shortName"
335108,selenium (75se) norcholesterol,2021-07-09 10:52:52.139 +0700,2021-07-09 10:52:52.139 +0700,""
335169,sodium iopodate,2021-07-09 10:52:52.161 +0700,2021-07-09 10:52:52.161 +0700,""
335208,stavudine,2021-07-09 10:52:52.176 +0700,2021-07-09 10:52:52.176 +0700,""
335268,sulfur hexafluoride,2021-07-09 10:52:52.202 +0700,2021-07-09 10:52:52.202 +0700,""
335324,technetium (99mtc) mebrofenin,2021-07-09 10:52:52.219 +0700,2021-07-09 10:52:52.219 +0700,""
335378,terguride,2021-07-09 10:52:52.237 +0700,2021-07-09 10:52:52.237 +0700,""
335430,thymosi,2021-07-09 10:52:52.258 +0700,2021-07-09 10:52:52.258 +0700,""
335470,tipranavir,2021-07-09 10:52:52.276 +0700,2021-07-09 10:52:52.276 +0700,""
335527,triamcinolone,2021-07-09 10:52:52.364 +0700,2021-07-09 10:52:52.364 +0700,""
335618,valsartan,2021-07-09 10:52:52.478 +0700,2021-07-09 10:52:52.478 +0700,""
330767,calci clorid,2021-07-09 10:47:40.577 +0700,2021-07-09 10:47:40.577 +0700,"[""calcium chloride""]"
335664,vitamin b5,2021-07-09 10:52:52.511 +0700,2021-07-09 10:52:52.511 +0700,"[""axit pantothenic"", ""acid pantothenic"", ""pantothenic""]"
330476,aminobutyric acid,2021-07-09 10:47:40.434 +0700,2021-07-09 10:47:40.434 +0700,"[""acid aminobutyric""]"
335570,tropisetron,2021-07-09 10:52:52.435 +0700,2021-07-09 10:52:52.435 +0700,""
330483,aminophenazone,2021-07-09 10:47:40.437 +0700,2021-07-09 10:47:40.437 +0700,""
330522,apomorphine,2021-07-09 10:47:40.464 +0700,2021-07-09 10:47:40.464 +0700,""
330525,antithrombin iii,2021-07-09 10:47:40.465 +0700,2021-07-09 10:47:40.465 +0700,""
330574,azapetine,2021-07-09 10:47:40.493 +0700,2021-07-09 10:47:40.493 +0700,""
330577,azathioprine,2021-07-09 10:47:40.495 +0700,2021-07-09 10:47:40.495 +0700,""
330625,bentiromide,2021-07-09 10:47:40.515 +0700,2021-07-09 10:47:40.515 +0700,""
330628,benoxaprofen,2021-07-09 10:47:40.516 +0700,2021-07-09 10:47:40.516 +0700,""
330672,bicalutamide,2021-07-09 10:47:40.537 +0700,2021-07-09 10:47:40.537 +0700,""
330675,bifonazole,2021-07-09 10:47:40.538 +0700,2021-07-09 10:47:40.538 +0700,""
330720,brompheniramine,2021-07-09 10:47:40.559 +0700,2021-07-09 10:47:40.559 +0700,""
330723,brucella antigen,2021-07-09 10:47:40.560 +0700,2021-07-09 10:47:40.560 +0700,""
330771,calcifediol,2021-07-09 10:47:40.580 +0700,2021-07-09 10:47:40.580 +0700,""
330817,carbamide,2021-07-09 10:47:40.599 +0700,2021-07-09 10:47:40.599 +0700,""
330820,carbenicillin,2021-07-09 10:47:40.600 +0700,2021-07-09 10:47:40.600 +0700,""
330865,cefalotin,2021-07-09 10:47:40.623 +0700,2021-07-09 10:47:40.623 +0700,""
330868,cefatrizine,2021-07-09 10:47:40.627 +0700,2021-07-09 10:47:40.627 +0700,""
330914,cetirizine,2021-07-09 10:47:40.650 +0700,2021-07-09 10:47:40.650 +0700,""
330917,cetrorelix,2021-07-09 10:47:40.650 +0700,2021-07-09 10:47:40.650 +0700,""
330963,chondroitin sulfate-iron complex,2021-07-09 10:47:40.669 +0700,2021-07-09 10:47:40.669 +0700,""
330966,chromium (51cr) chromate labelled cells,2021-07-09 10:47:40.670 +0700,2021-07-09 10:47:40.670 +0700,""
331012,clevudine,2021-07-09 10:47:40.697 +0700,2021-07-09 10:47:40.697 +0700,""
331015,clioquinol,2021-07-09 10:47:40.699 +0700,2021-07-09 10:47:40.699 +0700,""
331065,coagulation factor xiii,2021-07-09 10:47:40.719 +0700,2021-07-09 10:47:40.719 +0700,""
331141,danazol,2021-07-09 10:47:40.753 +0700,2021-07-09 10:47:40.753 +0700,""
331144,dapagliflozin,2021-07-09 10:47:40.753 +0700,2021-07-09 10:47:40.753 +0700,""
331188,desogestrel,2021-07-09 10:47:40.770 +0700,2021-07-09 10:47:40.770 +0700,""
331190,desoximetasone,2021-07-09 10:47:40.770 +0700,2021-07-09 10:47:40.770 +0700,""
331235,dichlorophen,2021-07-09 10:47:40.788 +0700,2021-07-09 10:47:40.788 +0700,""
331237,diclofenamide,2021-07-09 10:47:40.789 +0700,2021-07-09 10:47:40.789 +0700,""
331273,diiodohydroxyquinoline,2021-07-09 10:47:40.804 +0700,2021-07-09 10:47:40.804 +0700,""
331276,dilazep,2021-07-09 10:47:40.805 +0700,2021-07-09 10:47:40.805 +0700,""
330768,calci glubionat,2021-07-09 10:47:40.577 +0700,2021-07-09 10:47:40.577 +0700,"[""calcium glubionate""]"
330479,aminohippuric acid,2021-07-09 10:47:40.435 +0700,2021-07-09 10:47:40.435 +0700,"[""acid aminohippuric""]"
331062,clozapin,2021-07-09 10:47:40.719 +0700,2021-07-09 10:47:40.719 +0700,"[""clozapine""]"
330484,aminophylin,2021-07-09 10:47:40.437 +0700,2021-07-09 10:47:40.437 +0700,""
330523,antithymocyte immunoglobulin (rabbit),2021-07-09 10:47:40.464 +0700,2021-07-09 10:47:40.464 +0700,""
330529,apraclonidine,2021-07-09 10:47:40.466 +0700,2021-07-09 10:47:40.466 +0700,""
330575,azapropazone,2021-07-09 10:47:40.494 +0700,2021-07-09 10:47:40.494 +0700,""
330623,benperidol,2021-07-09 10:47:40.515 +0700,2021-07-09 10:47:40.515 +0700,""
330626,benzalkonium,2021-07-09 10:47:40.515 +0700,2021-07-09 10:47:40.515 +0700,""
330673,bietaserpine,2021-07-09 10:47:40.537 +0700,2021-07-09 10:47:40.537 +0700,""
330676,bilastine,2021-07-09 10:47:40.539 +0700,2021-07-09 10:47:40.539 +0700,""
330721,brotizolam,2021-07-09 10:47:40.559 +0700,2021-07-09 10:47:40.559 +0700,""
330724,bucetin,2021-07-09 10:47:40.561 +0700,2021-07-09 10:47:40.561 +0700,""
330769,calci gluconolactat,2021-07-09 10:47:40.579 +0700,2021-07-09 10:47:40.579 +0700,""
330772,calcipotriol,2021-07-09 10:47:40.580 +0700,2021-07-09 10:47:40.580 +0700,""
330818,carbasalate calcium,2021-07-09 10:47:40.599 +0700,2021-07-09 10:47:40.599 +0700,""
330821,carbenoxolone,2021-07-09 10:47:40.600 +0700,2021-07-09 10:47:40.600 +0700,""
330866,cefamandole,2021-07-09 10:47:40.623 +0700,2021-07-09 10:47:40.623 +0700,""
330869,cefazedone,2021-07-09 10:47:40.629 +0700,2021-07-09 10:47:40.629 +0700,""
330915,cetrimide,2021-07-09 10:47:40.650 +0700,2021-07-09 10:47:40.650 +0700,""
330918,cetuximab,2021-07-09 10:47:40.651 +0700,2021-07-09 10:47:40.651 +0700,""
330964,choriogonadotropin alfa,2021-07-09 10:47:40.669 +0700,2021-07-09 10:47:40.669 +0700,""
330967,chromium (51cr) edetate,2021-07-09 10:47:40.670 +0700,2021-07-09 10:47:40.670 +0700,""
331013,clidinium bromide,2021-07-09 10:47:40.698 +0700,2021-07-09 10:47:40.698 +0700,""
331016,clobazam,2021-07-09 10:47:40.700 +0700,2021-07-09 10:47:40.700 +0700,""
331066,cobalt (57co) cyanocobalamine,2021-07-09 10:47:40.720 +0700,2021-07-09 10:47:40.720 +0700,""
331142,dantrolene,2021-07-09 10:47:40.753 +0700,2021-07-09 10:47:40.753 +0700,""
331145,dapiprazole,2021-07-09 10:47:40.754 +0700,2021-07-09 10:47:40.754 +0700,""
331191,desoxycortone,2021-07-09 10:47:40.770 +0700,2021-07-09 10:47:40.770 +0700,""
331210,dextran 70,2021-07-09 10:47:40.782 +0700,2021-07-09 10:47:40.782 +0700,""
331238,dicloxacillin,2021-07-09 10:47:40.789 +0700,2021-07-09 10:47:40.789 +0700,""
331274,diiodotyrosine,2021-07-09 10:47:40.804 +0700,2021-07-09 10:47:40.804 +0700,""
331277,diloxanide,2021-07-09 10:47:40.805 +0700,2021-07-09 10:47:40.805 +0700,""
331063,coagulation factor ix,2021-07-09 10:47:40.719 +0700,2021-07-09 10:47:40.719 +0700,"[""yếu tố ix""]"
330481,aminolevulinic acid,2021-07-09 10:47:40.436 +0700,2021-07-09 10:47:40.436 +0700,"[""acid aminolevulinic""]"
330578,azelaic acid,2021-07-09 10:47:40.495 +0700,2021-07-09 10:47:40.495 +0700,"[""acid azelaic""]"
330480,amidotrizoat,2021-07-09 10:47:40.433 +0700,2021-07-09 10:47:40.433 +0700,""
330485,aminophylline,2021-07-09 10:47:40.438 +0700,2021-07-09 10:47:40.438 +0700,""
330524,apremilast,2021-07-09 10:47:40.465 +0700,2021-07-09 10:47:40.465 +0700,""
330579,azelastine,2021-07-09 10:47:40.496 +0700,2021-07-09 10:47:40.496 +0700,""
330609,belatacept,2021-07-09 10:47:40.506 +0700,2021-07-09 10:47:40.506 +0700,""
330627,benzathine benzylpenicillin,2021-07-09 10:47:40.516 +0700,2021-07-09 10:47:40.516 +0700,""
330677,bimatoprost,2021-07-09 10:47:40.539 +0700,2021-07-09 10:47:40.539 +0700,""
330707,brivudine,2021-07-09 10:47:40.552 +0700,2021-07-09 10:47:40.552 +0700,""
330725,bucillamine,2021-07-09 10:47:40.562 +0700,2021-07-09 10:47:40.562 +0700,""
330773,calcitonin,2021-07-09 10:47:40.581 +0700,2021-07-09 10:47:40.581 +0700,""
330804,canagliflozin,2021-07-09 10:47:40.593 +0700,2021-07-09 10:47:40.593 +0700,""
330822,carbetocin,2021-07-09 10:47:40.600 +0700,2021-07-09 10:47:40.600 +0700,""
330852,casopitant,2021-07-09 10:47:40.615 +0700,2021-07-09 10:47:40.615 +0700,""
330870,cefazolin,2021-07-09 10:47:40.630 +0700,2021-07-09 10:47:40.630 +0700,""
330900,ceftibuten,2021-07-09 10:47:40.644 +0700,2021-07-09 10:47:40.644 +0700,""
330919,cetylpyridinium,2021-07-09 10:47:40.651 +0700,2021-07-09 10:47:40.651 +0700,""
330949,chlortalidone,2021-07-09 10:47:40.664 +0700,2021-07-09 10:47:40.664 +0700,""
330968,chymopapain,2021-07-09 10:47:40.670 +0700,2021-07-09 10:47:40.670 +0700,""
330998,cisapride,2021-07-09 10:47:40.685 +0700,2021-07-09 10:47:40.685 +0700,""
331017,clobenzorex,2021-07-09 10:47:40.700 +0700,2021-07-09 10:47:40.700 +0700,""
331047,cloramphenicol,2021-07-09 10:47:40.714 +0700,2021-07-09 10:47:40.714 +0700,""
331067,cobalt (58co) cyanocobalamine,2021-07-09 10:47:40.720 +0700,2021-07-09 10:47:40.720 +0700,""
331097,cortivazol,2021-07-09 10:47:40.731 +0700,2021-07-09 10:47:40.731 +0700,""
331129,cytarabine,2021-07-09 10:47:40.748 +0700,2021-07-09 10:47:40.748 +0700,""
331146,dapoxetine,2021-07-09 10:47:40.754 +0700,2021-07-09 10:47:40.754 +0700,""
331192,desoxycortone acetat,2021-07-09 10:47:40.770 +0700,2021-07-09 10:47:40.770 +0700,""
331226,dibenzepin,2021-07-09 10:47:40.786 +0700,2021-07-09 10:47:40.786 +0700,""
331239,dicoumarol,2021-07-09 10:47:40.790 +0700,2021-07-09 10:47:40.790 +0700,""
331278,diltiazem,2021-07-09 10:47:40.806 +0700,2021-07-09 10:47:40.806 +0700,""
331288,dimethyl fumarate,2021-07-09 10:47:40.811 +0700,2021-07-09 10:47:40.811 +0700,""
331176,deoxycholic acid,2021-07-09 10:47:40.767 +0700,2021-07-09 10:47:40.767 +0700,"[""acid deoxycholic""]"
330658,betamethasone,2021-07-09 10:47:40.533 +0700,2021-07-09 10:47:40.533 +0700,"[""betamethasol""]"
330561,atorvastatin,2021-07-09 10:47:40.485 +0700,2021-07-09 10:47:40.485 +0700,"[""artovastatin""]"
330486,aminorex,2021-07-09 10:47:40.438 +0700,2021-07-09 10:47:40.438 +0700,""
330530,aprepitant,2021-07-09 10:47:40.466 +0700,2021-07-09 10:47:40.466 +0700,""
330534,apixaban,2021-07-09 10:47:40.467 +0700,2021-07-09 10:47:40.467 +0700,""
330576,azatadine,2021-07-09 10:47:40.494 +0700,2021-07-09 10:47:40.494 +0700,""
330580,azidamfenicol,2021-07-09 10:47:40.496 +0700,2021-07-09 10:47:40.496 +0700,""
330624,benproperine,2021-07-09 10:47:40.515 +0700,2021-07-09 10:47:40.515 +0700,""
330629,benzathine phenoxymethylpenicillin,2021-07-09 10:47:40.516 +0700,2021-07-09 10:47:40.516 +0700,""
330674,bifemelane,2021-07-09 10:47:40.538 +0700,2021-07-09 10:47:40.538 +0700,""
330678,bioallethrin,2021-07-09 10:47:40.540 +0700,2021-07-09 10:47:40.540 +0700,""
330722,broxyquinoline,2021-07-09 10:47:40.560 +0700,2021-07-09 10:47:40.560 +0700,""
330726,bucladesine,2021-07-09 10:47:40.562 +0700,2021-07-09 10:47:40.562 +0700,""
330774,calcitriol,2021-07-09 10:47:40.581 +0700,2021-07-09 10:47:40.581 +0700,""
330819,carbazochrome,2021-07-09 10:47:40.599 +0700,2021-07-09 10:47:40.599 +0700,""
330823,carbimazole,2021-07-09 10:47:40.600 +0700,2021-07-09 10:47:40.600 +0700,""
330867,cefapirin,2021-07-09 10:47:40.625 +0700,2021-07-09 10:47:40.625 +0700,""
330871,cefbuperazone,2021-07-09 10:47:40.631 +0700,2021-07-09 10:47:40.631 +0700,""
330916,cetrimonium,2021-07-09 10:47:40.650 +0700,2021-07-09 10:47:40.650 +0700,""
330920,cevimeline,2021-07-09 10:47:40.651 +0700,2021-07-09 10:47:40.651 +0700,""
330965,chorionic gonadotrophin,2021-07-09 10:47:40.670 +0700,2021-07-09 10:47:40.670 +0700,""
331014,clindamycin,2021-07-09 10:47:40.699 +0700,2021-07-09 10:47:40.699 +0700,""
331018,clobetasol,2021-07-09 10:47:40.700 +0700,2021-07-09 10:47:40.700 +0700,""
331068,cobamamide,2021-07-09 10:47:40.720 +0700,2021-07-09 10:47:40.720 +0700,""
331143,dantron,2021-07-09 10:47:40.753 +0700,2021-07-09 10:47:40.753 +0700,""
331147,dapsone,2021-07-09 10:47:40.754 +0700,2021-07-09 10:47:40.754 +0700,""
331189,desonide,2021-07-09 10:47:40.770 +0700,2021-07-09 10:47:40.770 +0700,""
331193,desoxyribonuclease,2021-07-09 10:47:40.771 +0700,2021-07-09 10:47:40.771 +0700,""
331236,diclofenac,2021-07-09 10:47:40.789 +0700,2021-07-09 10:47:40.789 +0700,""
331240,dicycloverine,2021-07-09 10:47:40.790 +0700,2021-07-09 10:47:40.790 +0700,""
331275,diisopromine,2021-07-09 10:47:40.804 +0700,2021-07-09 10:47:40.804 +0700,""
331279,dimazole,2021-07-09 10:47:40.806 +0700,2021-07-09 10:47:40.806 +0700,""
330770,calci lactat,2021-07-09 10:47:40.579 +0700,2021-07-09 10:47:40.579 +0700,"[""calcium lactate""]"
331064,coagulation factor viii,2021-07-09 10:47:40.719 +0700,2021-07-09 10:47:40.719 +0700,"[""yếu tố viii""]"
330482,aminomethylbenzoic acid,2021-07-09 10:47:40.436 +0700,2021-07-09 10:47:40.436 +0700,"[""acid aminomethylbenzoic""]"
330969,alpha chymotrypsin,2021-07-09 10:47:40.671 +0700,2021-07-09 10:47:40.671 +0700,"[""chymotrypsin"", ""alphachymotrypsin""]"
330487,amiodarone,2021-07-09 10:47:40.441 +0700,2021-07-09 10:47:40.441 +0700,""
330537,aprindine,2021-07-09 10:47:40.467 +0700,2021-07-09 10:47:40.467 +0700,""
330581,azidocillin,2021-07-09 10:47:40.496 +0700,2021-07-09 10:47:40.496 +0700,""
330630,benzatropine,2021-07-09 10:47:40.517 +0700,2021-07-09 10:47:40.517 +0700,""
330679,biotin,2021-07-09 10:47:40.541 +0700,2021-07-09 10:47:40.541 +0700,""
330727,buclizine,2021-07-09 10:47:40.563 +0700,2021-07-09 10:47:40.563 +0700,""
330775,calcium,2021-07-09 10:47:40.581 +0700,2021-07-09 10:47:40.581 +0700,""
330824,carbinoxamine,2021-07-09 10:47:40.601 +0700,2021-07-09 10:47:40.601 +0700,""
330872,cefcapene,2021-07-09 10:47:40.631 +0700,2021-07-09 10:47:40.631 +0700,""
330970,cibenzoline,2021-07-09 10:47:40.671 +0700,2021-07-09 10:47:40.671 +0700,""
331019,clobetasone,2021-07-09 10:47:40.701 +0700,2021-07-09 10:47:40.701 +0700,""
331069,cobicistat,2021-07-09 10:47:40.720 +0700,2021-07-09 10:47:40.720 +0700,""
331148,daptomycin,2021-07-09 10:47:40.754 +0700,2021-07-09 10:47:40.754 +0700,""
331194,desvenlafaxine,2021-07-09 10:47:40.771 +0700,2021-07-09 10:47:40.771 +0700,""
331241,didanosine,2021-07-09 10:47:40.790 +0700,2021-07-09 10:47:40.790 +0700,""
331280,dimecrotic acid,2021-07-09 10:47:40.807 +0700,2021-07-09 10:47:40.807 +0700,"[""acid dimecrotic"", ""axit dimecrotic"", ""dimecrotic axit""]"
330921,chenodeoxycholic acid,2021-07-09 10:47:40.651 +0700,2021-07-09 10:47:40.651 +0700,"[""acid chenodeoxycholic""]"
330528,aprobarbital,2021-07-09 10:47:40.465 +0700,2021-07-09 10:47:40.465 +0700,""
330582,azilsartan medoxomil,2021-07-09 10:47:40.497 +0700,2021-07-09 10:47:40.497 +0700,""
330631,benzbromarone,2021-07-09 10:47:40.517 +0700,2021-07-09 10:47:40.517 +0700,""
330680,biperiden,2021-07-09 10:47:40.542 +0700,2021-07-09 10:47:40.542 +0700,""
330728,budesonide,2021-07-09 10:47:40.563 +0700,2021-07-09 10:47:40.563 +0700,""
330825,carbocisteine,2021-07-09 10:47:40.602 +0700,2021-07-09 10:47:40.602 +0700,""
330873,cefdinir,2021-07-09 10:47:40.632 +0700,2021-07-09 10:47:40.632 +0700,""
330922,chiniofon,2021-07-09 10:47:40.652 +0700,2021-07-09 10:47:40.652 +0700,""
330971,ciclesonide,2021-07-09 10:47:40.674 +0700,2021-07-09 10:47:40.674 +0700,""
331020,clobutinol,2021-07-09 10:47:40.701 +0700,2021-07-09 10:47:40.701 +0700,""
331070,cocaine,2021-07-09 10:47:40.721 +0700,2021-07-09 10:47:40.721 +0700,""
331149,darbepoetin alfa,2021-07-09 10:47:40.755 +0700,2021-07-09 10:47:40.755 +0700,""
331195,dexamethasone,2021-07-09 10:47:40.772 +0700,2021-07-09 10:47:40.772 +0700,""
331242,didecyldimethylammonium chloride,2021-07-09 10:47:40.791 +0700,2021-07-09 10:47:40.791 +0700,""
331281,dimefline,2021-07-09 10:47:40.807 +0700,2021-07-09 10:47:40.807 +0700,""
330776,calcium acetate,2021-07-09 10:47:40.582 +0700,2021-07-09 10:47:40.582 +0700,"[""calci acetat""]"
330488,Amisulprid,2021-07-09 10:47:40.442 +0700,2021-07-09 10:47:40.442 +0700,"[""amisulpride""]"
330489,amitriptyline,2021-07-09 10:47:40.443 +0700,2021-07-09 10:47:40.443 +0700,""
330536,apronal,2021-07-09 10:47:40.467 +0700,2021-07-09 10:47:40.467 +0700,""
330583,azithromycin,2021-07-09 10:47:40.497 +0700,2021-07-09 10:47:40.497 +0700,""
330632,benzethonium,2021-07-09 10:47:40.518 +0700,2021-07-09 10:47:40.518 +0700,""
330681,biphenylol,2021-07-09 10:47:40.542 +0700,2021-07-09 10:47:40.542 +0700,""
330729,budipine,2021-07-09 10:47:40.563 +0700,2021-07-09 10:47:40.563 +0700,""
330777,calcium alginate,2021-07-09 10:47:40.582 +0700,2021-07-09 10:47:40.582 +0700,""
330826,carbocromen,2021-07-09 10:47:40.602 +0700,2021-07-09 10:47:40.602 +0700,""
330874,cefditoren,2021-07-09 10:47:40.632 +0700,2021-07-09 10:47:40.632 +0700,""
330923,chloral hydrate,2021-07-09 10:47:40.652 +0700,2021-07-09 10:47:40.652 +0700,""
330972,cicletanine,2021-07-09 10:47:40.674 +0700,2021-07-09 10:47:40.674 +0700,""
331021,clocortolone,2021-07-09 10:47:40.701 +0700,2021-07-09 10:47:40.701 +0700,""
331071,codeine,2021-07-09 10:47:40.721 +0700,2021-07-09 10:47:40.721 +0700,""
331150,darifenacin,2021-07-09 10:47:40.756 +0700,2021-07-09 10:47:40.756 +0700,""
331196,dexamfetamine,2021-07-09 10:47:40.772 +0700,2021-07-09 10:47:40.772 +0700,""
331243,dienestrol,2021-07-09 10:47:40.791 +0700,2021-07-09 10:47:40.791 +0700,""
331282,acid gadopentetic,2021-07-09 10:47:40.808 +0700,2021-07-09 10:47:40.808 +0700,"[""dimeglumin"", ""gadopentetic acid"", ""axit gadopentetic"", ""gadopentetic axit""]"
330512,androstanolone,2021-07-09 10:47:40.453 +0700,2021-07-09 10:47:40.453 +0700,""
330558,atazanavir,2021-07-09 10:47:40.479 +0700,2021-07-09 10:47:40.479 +0700,""
330605,bedaquiline,2021-07-09 10:47:40.504 +0700,2021-07-09 10:47:40.504 +0700,""
330655,betahistine,2021-07-09 10:47:40.532 +0700,2021-07-09 10:47:40.532 +0700,""
330704,brimonidine,2021-07-09 10:47:40.551 +0700,2021-07-09 10:47:40.551 +0700,""
330752,butoconazole,2021-07-09 10:47:40.570 +0700,2021-07-09 10:47:40.570 +0700,""
330801,camazepam,2021-07-09 10:47:40.592 +0700,2021-07-09 10:47:40.592 +0700,""
330848,carteolol,2021-07-09 10:47:40.614 +0700,2021-07-09 10:47:40.614 +0700,""
330896,cefsulodin,2021-07-09 10:47:40.642 +0700,2021-07-09 10:47:40.642 +0700,""
330945,chlorproethazine,2021-07-09 10:47:40.661 +0700,2021-07-09 10:47:40.661 +0700,""
330994,cinoxacin,2021-07-09 10:47:40.684 +0700,2021-07-09 10:47:40.684 +0700,""
331043,clopenthixol,2021-07-09 10:47:40.711 +0700,2021-07-09 10:47:40.711 +0700,""
331093,corifollitropin alfa,2021-07-09 10:47:40.729 +0700,2021-07-09 10:47:40.729 +0700,""
331125,cypermethrin,2021-07-09 10:47:40.747 +0700,2021-07-09 10:47:40.747 +0700,""
331172,demegestone,2021-07-09 10:47:40.766 +0700,2021-07-09 10:47:40.766 +0700,""
331223,diazepam,2021-07-09 10:47:40.785 +0700,2021-07-09 10:47:40.785 +0700,""
331296,dimetofrine,2021-07-09 10:47:40.814 +0700,2021-07-09 10:47:40.814 +0700,""
330513,anecortave,2021-07-09 10:47:40.453 +0700,2021-07-09 10:47:40.453 +0700,""
330610,belimumab,2021-07-09 10:47:40.507 +0700,2021-07-09 10:47:40.507 +0700,""
330659,betanidine,2021-07-09 10:47:40.533 +0700,2021-07-09 10:47:40.533 +0700,""
330755,butylscopolamine,2021-07-09 10:47:40.571 +0700,2021-07-09 10:47:40.571 +0700,""
330802,camylofin,2021-07-09 10:47:40.593 +0700,2021-07-09 10:47:40.593 +0700,""
330851,cascara,2021-07-09 10:47:40.615 +0700,2021-07-09 10:47:40.615 +0700,""
330948,chlorquinaldol,2021-07-09 10:47:40.663 +0700,2021-07-09 10:47:40.663 +0700,""
330997,ciramadol,2021-07-09 10:47:40.685 +0700,2021-07-09 10:47:40.685 +0700,""
331046,cloprednol,2021-07-09 10:47:40.713 +0700,2021-07-09 10:47:40.713 +0700,""
331096,cortisone,2021-07-09 10:47:40.731 +0700,2021-07-09 10:47:40.731 +0700,""
331128,cystein,2021-07-09 10:47:40.748 +0700,2021-07-09 10:47:40.748 +0700,""
331175,denosumab,2021-07-09 10:47:40.766 +0700,2021-07-09 10:47:40.766 +0700,""
331225,dibekacin,2021-07-09 10:47:40.786 +0700,2021-07-09 10:47:40.786 +0700,""
331298,dinatri hydrogen phosphat,2021-07-09 10:47:40.815 +0700,2021-07-09 10:47:40.815 +0700,""
330899,ceftezol,2021-07-09 10:47:40.644 +0700,2021-07-09 10:47:40.644 +0700,"[""ceftezole""]"
330514,anethole trithione,2021-07-09 10:47:40.453 +0700,2021-07-09 10:47:40.453 +0700,""
330613,belladonna total alkaloids,2021-07-09 10:47:40.511 +0700,2021-07-09 10:47:40.511 +0700,""
330708,brodimoprim,2021-07-09 10:47:40.552 +0700,2021-07-09 10:47:40.552 +0700,""
330805,canakinumab,2021-07-09 10:47:40.593 +0700,2021-07-09 10:47:40.593 +0700,""
330901,ceftizoxime,2021-07-09 10:47:40.645 +0700,2021-07-09 10:47:40.645 +0700,""
330950,chlortetracycline,2021-07-09 10:47:40.664 +0700,2021-07-09 10:47:40.664 +0700,""
331048,cloranolol,2021-07-09 10:47:40.714 +0700,2021-07-09 10:47:40.714 +0700,""
331098,crataegus glycosides,2021-07-09 10:47:40.732 +0700,2021-07-09 10:47:40.732 +0700,""
331130,cytidin-5'-monophosphat disodium,2021-07-09 10:47:40.748 +0700,2021-07-09 10:47:40.748 +0700,""
331204,dexmedetomidine,2021-07-09 10:47:40.777 +0700,2021-07-09 10:47:40.777 +0700,""
331261,digoxin,2021-07-09 10:47:40.799 +0700,2021-07-09 10:47:40.799 +0700,""
331311,diphtheria immunoglobulin,2021-07-09 10:47:40.819 +0700,2021-07-09 10:47:40.819 +0700,""
330999,cisatracurium,2021-07-09 10:47:40.686 +0700,2021-07-09 10:47:40.686 +0700,""
333316,diphtheria-pertussis-poliomyelitisắtetanus,2021-07-09 10:52:51.356 +0700,2021-07-09 10:52:51.356 +0700,""
333361,dronabinol,2021-07-09 10:52:51.366 +0700,2021-07-09 10:52:51.366 +0700,""
333402,empagliflozin,2021-07-09 10:52:51.390 +0700,2021-07-09 10:52:51.390 +0700,""
333455,escitalopram,2021-07-09 10:52:51.412 +0700,2021-07-09 10:52:51.412 +0700,""
333538,febarbamate,2021-07-09 10:52:51.440 +0700,2021-07-09 10:52:51.440 +0700,""
333647,flupirtine,2021-07-09 10:52:51.479 +0700,2021-07-09 10:52:51.479 +0700,""
